Image,Latitude,Longitude,Date
01595,-37.68346127677778,144.91425565069446,2017-02-22
01596,-37.682777246444445,144.91499679544444,2017-02-22
01597,-37.68284649286111,144.91492561297224,2017-02-22
01598,-37.683809602416666,144.91386594358335,2017-02-22
01599,-37.682915050249996,144.91485310330557,2017-02-22
01600,-37.68390517933333,144.91386488872223,2017-02-22
01601,-37.68270661188889,144.91506563272222,2017-02-22
01602,-37.68339200661111,144.91433067894445,2017-02-22
01603,-37.68359524419444,144.91409719222221,2017-02-22
01604,-37.683187580138885,144.91455704311113,2017-02-22
01605,-37.682485103944444,144.91525984369446,2017-02-22
01606,-37.68352921788888,144.91417777866667,2017-02-22
01607,-37.68241025063889,144.91532279527777,2017-02-22
01608,-37.68311991358333,144.91463225494445,2017-02-22
01609,-37.68298353791666,144.91478004947223,2017-02-22
01610,-37.68226098983333,144.91544895183333,2017-02-22
01611,-37.68233550536111,144.9153856578889,2017-02-22
01612,-37.68305183533333,144.91470646005556,2017-02-22
01613,-37.83765800208334,144.9431333051389,2017-02-18
01614,-37.83838460822223,144.94246642883334,2017-02-18
01615,-37.84207069813889,144.9390501813889,2017-02-18
01616,-37.84280019888889,144.93836011055555,2017-02-18
01617,-37.83896767577778,144.9419362471111,2017-02-18
01618,-37.83969175497222,144.9412708921389,2017-02-18
01619,-37.83441360394445,144.94776862319443,2017-02-18
01620,-37.83413848925,144.9488481535,2017-02-18
01621,-37.83480269030556,144.94614012283333,2017-02-18
01622,-37.835327021750004,144.94524400411112,2017-02-18
01623,-37.83787569252778,144.94293271280557,2017-02-18
01624,-37.83713136141667,144.94356837583334,2017-02-18
01625,-37.84214392513889,144.93898360422222,2017-02-18
01626,-37.84141487830556,144.93964925933335,2017-02-18
01627,-37.84026771313889,144.94073608458334,2017-02-18
01628,-37.84098541247222,144.94004856769445,2017-02-18
01629,-37.834333806694445,144.94809234975,2017-02-18
01630,-37.83459719411111,144.94701223805555,2017-02-18
01631,-37.83576027080556,144.94484148705556,2017-02-18
01632,-37.836490329305555,144.94419188488888,2017-02-18
01633,-37.83539990758334,144.9451773603889,2017-02-18
01634,-37.83482968344445,144.94603156341668,2017-02-18
01635,-37.84148773183333,144.9395825691111,2017-02-18
01636,-37.84221705919445,144.93891657294444,2017-02-18
01637,-37.83705985611111,144.9436370495,2017-02-18
01638,-37.837803098833334,144.94299940908334,2017-02-18
01639,-37.84105905611111,144.93998206708335,2017-02-18
01640,-37.84034117952778,144.9406707803611,2017-02-18
01641,-37.83462477244445,144.94690424572224,2017-02-18
01642,-37.83436047641667,144.9479842403611,2017-02-18
01643,-37.83655760144445,144.94411611397223,2017-02-18
01644,-37.83583287952778,144.944775504,2017-02-18
01645,-37.84272831666667,144.93843316827778,2017-02-18
01646,-37.841997441000004,144.93911647519445,2017-02-18
01647,-37.83845734097223,144.94239999500002,2017-02-18
01648,-37.83773053363889,144.94306636180556,2017-02-18
01649,-37.83976376369445,144.9412043362778,2017-02-18
01650,-37.83904052138889,144.94187008183334,2017-02-18
01651,-37.83411029716667,144.94895562719444,2017-02-18
01652,-37.834386974194445,144.9478763212778,2017-02-18
01653,-37.84319238136111,144.93814556083333,2017-02-18
01654,-37.83925822788889,144.9416704747778,2017-02-18
01655,-37.83853006444445,144.94233326644445,2017-02-18
01656,-37.83489744902778,144.94582032422224,2017-02-18
01657,-37.83554404672223,144.94504332255556,2017-02-18
01658,-37.835984653972226,144.9446549425,2017-02-18
01659,-37.836698852750004,144.94397571761112,2017-02-18
01660,-37.834305422111115,144.94820061711113,2017-02-18
01661,-37.83456915488889,144.94712004569445,2017-02-18
01662,-37.84019471802778,144.94080229316668,2017-02-18
01663,-37.84091230927778,144.9401160798889,2017-02-18
01664,-37.839185936722224,144.94173721211112,2017-02-18
01665,-37.83990787369445,144.94107150780556,2017-02-18
01666,-37.834941313444446,144.94572072475,2017-02-18
01667,-37.83465144938889,144.94679569716666,2017-02-18
01668,-37.84185174419445,144.9392495667778,2017-02-18
01669,-37.842582474555556,144.93857437125,2017-02-18
01670,-37.833960609083334,144.94948875688888,2017-02-18
01671,-37.83758508747223,144.9431993383889,2017-02-18
01672,-37.83831188986111,144.94253292052778,2017-02-18
01673,-37.843013180861114,144.93813260652777,2017-02-18
01674,-37.83467872841667,144.94668717925,2017-02-18
01675,-37.834992873333334,144.94562718266667,2017-02-18
01676,-37.83983590305556,144.94113804366668,2017-02-18
01677,-37.83911328055556,144.9418037311389,2017-02-18
01678,-37.833923954666666,144.94959215,2017-02-18
01679,-37.83823915436111,144.94259960555556,2017-02-18
01680,-37.83751186405556,144.94326493755557,2017-02-18
01681,-37.842655627805556,144.938504446,2017-02-18
01682,-37.84192448502778,144.93918293383334,2017-02-18
01683,-37.843105262444446,144.9381020448889,2017-02-18
01684,-37.83547289227778,144.94511090630556,2017-02-18
01685,-37.834860689833334,144.9459244971389,2017-02-18
01686,-37.83860294377778,144.94226671666667,2017-02-18
01687,-37.83933029572223,144.9416034146389,2017-02-18
01688,-37.83662730191667,144.94404422575,2017-02-18
01689,-37.83590816113889,144.94471412038888,2017-02-18
01690,-37.83454185938889,144.94722803550002,2017-02-18
01691,-37.83427710652778,144.94830875341668,2017-02-18
01692,-37.840840396361116,144.9401856226389,2017-02-18
01693,-37.840122637583335,144.94086948797224,2017-02-18
01694,-37.83419421377778,144.9486326819722,2017-02-18
01695,-37.83446709791667,144.94755345625,2017-02-18
01696,-37.83628136280556,144.94440265366666,2017-02-18
01697,-37.83698850194445,144.94370599461112,2017-02-18
01698,-37.840486817055556,144.94053919255555,2017-02-18
01699,-37.84120440702778,144.93984981055556,2017-02-18
01700,-37.83477836680556,144.9462497366389,2017-02-18
01701,-37.835253950722226,144.94531201277778,2017-02-18
01702,-37.83635369752778,144.94433586794446,2017-02-18
01703,-37.83561589105556,144.94497551883333,2017-02-18
01704,-37.838894696555556,144.9420022176111,2017-02-18
01705,-37.83961963616667,144.94133737980556,2017-02-18
01706,-37.837287971361114,144.94345336466668,2017-02-18
01707,-37.838021240222226,144.9427998261389,2017-02-18
01708,-37.83408273986112,144.94906327608334,2017-02-18
01709,-37.84156061625,144.9395159798611,2017-02-18
01710,-37.842290206722225,144.93884908219445,2017-02-18
01711,-37.8356880025,144.94490826052777,2017-02-18
01712,-37.836423535,144.944266276,2017-02-18
01713,-37.83954722194445,144.94140375461112,2017-02-18
01714,-37.83882177202778,144.9420683076389,2017-02-18
01715,-37.84236336330556,144.93878127219446,2017-02-18
01716,-37.84163278502778,144.93945006775002,2017-02-18
01717,-37.83794843341667,144.94286621594443,2017-02-18
01718,-37.837207313,144.94350597569445,2017-02-18
01719,-37.83405437841667,144.94917072075,2017-02-18
01720,-37.83444043763889,144.94766101769446,2017-02-18
01721,-37.83416660561112,144.94874055875002,2017-02-18
01722,-37.83691626102778,144.94377336655555,2017-02-18
01723,-37.83620815780556,144.94446783830557,2017-02-18
01724,-37.84113258394445,144.93991591688888,2017-02-18
01725,-37.84041418913889,144.94060525577777,2017-02-18
01726,-37.835182427472226,144.94538270519445,2017-02-18
01727,-37.834755069083336,144.94635956091668,2017-02-18
01728,-37.84077075063889,144.94025863536112,2017-02-18
01729,-37.84005113452778,144.9409373570278,2017-02-18
01730,-37.84177882827778,144.9393167103611,2017-02-18
01731,-37.84250931816667,144.93864365380557,2017-02-18
01732,-37.833994520944444,144.94938406855556,2017-02-18
01733,-37.83736414241667,144.94339409702778,2017-02-18
01734,-37.83809396644445,144.94273334300001,2017-02-18
01735,-37.83867578052778,144.9422003215278,2017-02-18
01736,-37.839402405083334,144.94153646341667,2017-02-18
01737,-37.84055947627778,144.94047253433334,2017-02-18
01738,-37.84127481977778,144.93978268227778,2017-02-18
01739,-37.84287042416667,144.93828423966667,2017-02-18
01740,-37.836060362194445,144.94459468466667,2017-02-18
01741,-37.83677059497222,144.94390742369444,2017-02-18
01742,-37.834221546222224,144.94852470958332,2017-02-18
01743,-37.834492755666666,144.94744535813888,2017-02-18
01744,-37.83470556577778,144.9465783996389,2017-02-18
01745,-37.835051188722225,144.94554037177778,2017-02-18
01746,-37.84293877769445,144.9382051486111,2017-02-18
01747,-37.84134334102778,144.93971594647223,2017-02-18
01748,-37.84063288144445,144.9404055233889,2017-02-18
01749,-37.83684317033334,144.94383984516668,2017-02-18
01750,-37.83613492808333,144.94453259608335,2017-02-18
01751,-37.83451772697222,144.9473369093889,2017-02-18
01752,-37.834249093361116,144.94841678883333,2017-02-18
01753,-37.83511468347223,144.94545878702777,2017-02-18
01754,-37.83473104713889,144.94646923105557,2017-02-18
01755,-37.83997975563889,144.94100481111113,2017-02-18
01756,-37.840702766388894,144.94033368094443,2017-02-18
01757,-37.834025343250005,144.94927788383333,2017-02-18
01758,-37.83816653386111,144.94266650480557,2017-02-18
01759,-37.837438352722224,144.94333009344444,2017-02-18
01760,-37.842436335500004,144.9387127942778,2017-02-18
01761,-37.841705876333336,144.93938362947222,2017-02-18
01762,-37.839474719444446,144.94146994819445,2017-02-18
01763,-37.83874873780556,144.94213419761113,2017-02-18
01764,-37.68697564261111,144.93395247780555,2017-02-22
01765,-37.68684030169444,144.93283430275,2017-02-22
01766,-37.688758261194444,144.95123056566666,2017-02-22
01767,-37.68927995880555,144.95547598113887,2017-02-22
01768,-37.68866246705555,144.9501023537222,2017-02-22
01769,-37.68935751922222,144.95659746894444,2017-02-22
01770,-37.68500523958333,144.91842076666666,2017-02-22
01771,-37.68483842075,144.91731332177775,2017-02-22
01772,-37.68250545344444,144.9124466793889,2017-02-22
01773,-37.682048734999995,144.9114748221389,2017-02-22
01774,-37.68816384622222,144.9447033115,2017-02-22
01775,-37.68078025,144.89051538716666,2017-02-22
01776,-37.681149653944445,144.8841163215,2017-02-22
01777,-37.68804848572222,144.94358299405556,2017-02-22
01778,-37.68069606252777,144.8893852934722,2017-02-22
01779,-37.68090498716666,144.88518304561111,2017-02-22
01780,-37.68769043325,144.94045494316666,2017-02-22
01781,-37.687586727138886,144.93932491008334,2017-02-22
01782,-37.68790884622222,144.94223818886113,2017-02-22
01783,-37.68776640919444,144.94112359975,2017-02-22
01784,-37.68101546088889,144.9031488996389,2017-02-22
01785,-37.68439645147222,144.9152521892778,2017-02-22
01786,-37.68086718769444,144.90203068316669,2017-02-22
01787,-37.68467993327778,144.91632040083334,2017-02-22
01788,-37.68053670830555,144.88667580127776,2017-02-22
01789,-37.680568914388886,144.88780415083332,2017-02-22
01790,-37.681732546388886,144.90971162727777,2017-02-22
01791,-37.68189735461111,144.9108228406111,2017-02-22
01792,-37.68098373061111,144.89356419580554,2017-02-22
01793,-37.68099233975,144.89469283058332,2017-02-22
01794,-37.689421906,144.95761551405553,2017-02-22
01795,-37.68715289380555,144.93540599822222,2017-02-22
01796,-37.68605907986111,144.92669262566665,2017-02-22
01797,-37.68728698480555,144.9365241783611,2017-02-22
