,loss,accuracy,val_loss,val_accuracy
0,1.3023091554641724,0.43880361318588257,1.2266789674758911,0.45853081345558167
1,1.218517780303955,0.4671389162540436,1.2065390348434448,0.46563979983329773
2,1.1904009580612183,0.4797323942184448,1.1966015100479126,0.4727488160133362
3,1.1606978178024292,0.4872097671031952,1.1923253536224365,0.475118488073349
4,1.1439518928527832,0.5005903244018555,1.1808998584747314,0.49289098381996155
5,1.1239289045333862,0.5147579908370972,1.182286262512207,0.4881516695022583
6,1.0970678329467773,0.526564359664917,1.182822823524475,0.49407583475112915
7,1.071624994277954,0.5395513772964478,1.2047803401947021,0.45497629046440125
8,1.0623732805252075,0.5399448871612549,1.1671934127807617,0.4763033092021942
9,1.0169602632522583,0.5718221068382263,1.1694728136062622,0.48104265332221985
10,0.9837926626205444,0.5911058783531189,1.1757678985595703,0.4845971465110779
11,0.9565963745117188,0.6076347827911377,1.181354284286499,0.4774881601333618
12,0.9499517679214478,0.6084218621253967,1.218397855758667,0.45853081345558167
13,0.8915491104125977,0.6379378437995911,1.281413197517395,0.3838862478733063
14,0.8654146194458008,0.648169994354248,1.270208716392517,0.39454975724220276
15,0.8217376470565796,0.6820149421691895,1.2389615774154663,0.47156399488449097
16,0.8132221698760986,0.6780794858932495,1.2453649044036865,0.40758293867111206
17,0.7642772197723389,0.707988977432251,1.306658387184143,0.48341232538223267
18,0.7376600503921509,0.7213695645332336,1.2854193449020386,0.43364930152893066
19,0.6784257888793945,0.7544273734092712,1.2834051847457886,0.47985783219337463
20,0.7118261456489563,0.7174341082572937,1.258711576461792,0.48104265332221985
21,0.6472460031509399,0.7532467246055603,1.332550287246704,0.4348341226577759
22,0.6194425821304321,0.7678079605102539,1.3203606605529785,0.4597156345844269
23,0.5476680994033813,0.8008658289909363,1.350489854812622,0.45497629046440125
24,0.550955057144165,0.7890594005584717,1.3908648490905762,0.46800947189331055
25,0.5119042992591858,0.816607654094696,1.4218838214874268,0.4763033092021942
26,0.47700902819633484,0.8217237591743469,1.4466726779937744,0.4869668185710907
27,0.45973730087280273,0.8256592154502869,1.5956346988677979,0.48341232538223267
28,0.4346733093261719,0.8327429890632629,1.5417044162750244,0.48104265332221985
29,0.39147549867630005,0.8559622168540955,1.5073888301849365,0.4632701277732849
