,loss,accuracy,val_loss,val_accuracy
0,1.3076902627944946,0.4332939684391022,1.2520008087158203,0.45616114139556885
1,1.240141749382019,0.4561196267604828,1.2448233366012573,0.45497629046440125
2,1.2254852056503296,0.45257773995399475,1.2493122816085815,0.46800947189331055
3,1.2264519929885864,0.46359699964523315,1.2595831155776978,0.45497629046440125
4,1.2147544622421265,0.46044865250587463,1.223819375038147,0.47156399488449097
5,1.2049386501312256,0.46399056911468506,1.2335774898529053,0.48222747445106506
6,1.203730821609497,0.46635183691978455,1.226660966873169,0.4881516695022583
7,1.1914728879928589,0.4840613901615143,1.235434889793396,0.4845971465110779
8,1.1824570894241333,0.4793388545513153,1.224341630935669,0.46800947189331055
9,1.1745836734771729,0.47776466608047485,1.203262448310852,0.4774881601333618
10,1.1701271533966064,0.4935064911842346,1.2046219110488892,0.4597156345844269
11,1.161058783531189,0.4903581142425537,1.1874912977218628,0.49526065587997437
12,1.1466935873031616,0.4954742193222046,1.1678526401519775,0.49289098381996155
13,1.14878249168396,0.49390003085136414,1.1737028360366821,0.4976303279399872
14,1.1356284618377686,0.496261328458786,1.1590591669082642,0.5094786882400513
15,1.133286714553833,0.496261328458786,1.167158603668213,0.521327018737793
16,1.1062358617782593,0.5096418857574463,1.160103440284729,0.4905213415622711
17,1.1054863929748535,0.5159385800361633,1.1526075601577759,0.508293867111206
18,1.0959705114364624,0.5198740363121033,1.1387159824371338,0.508293867111206
19,1.0863995552062988,0.523809552192688,1.1321008205413818,0.5165876746177673
20,1.0805202722549438,0.5242030620574951,1.1378817558288574,0.49289098381996155
21,1.0720818042755127,0.523809552192688,1.1253718137741089,0.5260663628578186
22,1.0595154762268066,0.5466352105140686,1.1104304790496826,0.5296208262443542
23,1.0679020881652832,0.527351438999176,1.1131342649459839,0.5189573168754578
24,1.042398452758789,0.5364030003547668,1.1039804220199585,0.5402843356132507
25,1.0380123853683472,0.5533254742622375,1.1233189105987549,0.5130331516265869
26,1.032772421836853,0.5548996329307556,1.125070571899414,0.5071089863777161
27,1.0400254726409912,0.5517512559890747,1.135887861251831,0.5059241652488708
28,1.0184284448623657,0.5525383949279785,1.1229372024536133,0.5023696422576904
29,1.029449701309204,0.5489964485168457,1.1281238794326782,0.508293867111206
