,loss,accuracy,val_loss,val_accuracy
0,1.41780424118042,0.39984259009361267,1.2753173112869263,0.47867298126220703
1,1.2702596187591553,0.4533648192882538,1.2178905010223389,0.4905213415622711
2,1.2596617937088013,0.4683195650577545,1.2113490104675293,0.4893364906311035
3,1.242005467414856,0.46871310472488403,1.2034801244735718,0.49289098381996155
4,1.2250678539276123,0.48642265796661377,1.1885106563568115,0.4988151788711548
5,1.2210677862167358,0.4844549298286438,1.1797173023223877,0.4988151788711548
6,1.2073355913162231,0.496261328458786,1.1741573810577393,0.5047393441200256
7,1.1841517686843872,0.499016135931015,1.1665065288543701,0.5059241652488708
8,1.192480444908142,0.4958677589893341,1.162317156791687,0.5047393441200256
9,1.1767622232437134,0.5017709732055664,1.1565115451812744,0.5047393441200256
10,1.1725059747695923,0.4978354871273041,1.1484962701797485,0.5094786882400513
11,1.1661362648010254,0.5060999393463135,1.1398814916610718,0.5130331516265869
12,1.1657533645629883,0.4978354871273041,1.1519728899002075,0.5165876746177673
13,1.1614160537719727,0.5037387013435364,1.1329385042190552,0.521327018737793
14,1.138803482055664,0.5147579908370972,1.125279188156128,0.5225118398666382
15,1.1539596319198608,0.5060999393463135,1.1319645643234253,0.5071089863777161
16,1.1456985473632812,0.5092483162879944,1.1164535284042358,0.5225118398666382
17,1.14475679397583,0.5088548064231873,1.112959623336792,0.5189573168754578
18,1.1401242017745972,0.5080676674842834,1.1095820665359497,0.521327018737793
19,1.1337515115737915,0.5147579908370972,1.1156922578811646,0.5106635093688965
20,1.133553385734558,0.5084612369537354,1.11802077293396,0.5130331516265869
21,1.1216801404953003,0.5147579908370972,1.103258490562439,0.5165876746177673
22,1.1220414638519287,0.5151515007019043,1.1034419536590576,0.5154028534889221
23,1.121236801147461,0.5127902626991272,1.1063345670700073,0.5154028534889221
24,1.1158509254455566,0.5127902626991272,1.0954275131225586,0.5201421976089478
25,1.113376259803772,0.521841824054718,1.0942953824996948,0.5201421976089478
26,1.1128497123718262,0.521841824054718,1.0901588201522827,0.5165876746177673
27,1.0944592952728271,0.5230224132537842,1.0867098569869995,0.5189573168754578
28,1.102879285812378,0.5214482545852661,1.1106288433074951,0.5130331516265869
29,1.1045730113983154,0.5249901413917542,1.0814193487167358,0.528436005115509
