,loss,accuracy,val_loss,val_accuracy
0,5.215142250061035,0.43565526604652405,1.3278539180755615,0.45616114139556885
1,1.2787251472473145,0.45572608709335327,1.2597837448120117,0.45616114139556885
2,1.2518751621246338,0.45572608709335327,1.2552489042282104,0.45616114139556885
3,1.250826358795166,0.45572608709335327,1.2550610303878784,0.45616114139556885
4,1.2454864978790283,0.45572608709335327,1.262786626815796,0.45616114139556885
5,1.2436174154281616,0.45572608709335327,1.265411615371704,0.45616114139556885
6,1.2452901601791382,0.45533254742622375,1.2484346628189087,0.45616114139556885
7,1.2427070140838623,0.4561196267604828,1.2597026824951172,0.45616114139556885
8,1.232991099357605,0.45572608709335327,1.2397019863128662,0.45616114139556885
9,1.2275023460388184,0.45572608709335327,1.2426599264144897,0.45497629046440125
10,1.2311811447143555,0.45533254742622375,1.2578694820404053,0.45616114139556885
11,1.2257318496704102,0.45572608709335327,1.2350627183914185,0.45616114139556885
12,1.2233755588531494,0.4565131962299347,1.2352523803710938,0.45616114139556885
13,1.218247652053833,0.45848092436790466,1.2405126094818115,0.45853081345558167
14,1.2105891704559326,0.4616292715072632,1.2387239933013916,0.45734596252441406
15,1.2093701362609863,0.46084219217300415,1.242919683456421,0.45616114139556885
16,1.205885887145996,0.4620228111743927,1.251508116722107,0.45734596252441406
17,1.202925205230713,0.46674537658691406,1.2208532094955444,0.4620853066444397
18,1.185906171798706,0.4655647277832031,1.2177939414978027,0.4632701277732849
19,1.1897058486938477,0.4651711881160736,1.234355092048645,0.47156399488449097
20,1.1860997676849365,0.4655647277832031,1.2139722108840942,0.47156399488449097
21,1.1796417236328125,0.4671389162540436,1.224715232849121,0.4727488160133362
22,1.1831090450286865,0.47146791219711304,1.2163538932800293,0.4597156345844269
23,1.1768889427185059,0.46871310472488403,1.2217603921890259,0.4727488160133362
24,1.1707725524902344,0.47186148166656494,1.2133828401565552,0.4644549787044525
25,1.1635644435882568,0.472648561000824,1.2085078954696655,0.47037914395332336
26,1.162191390991211,0.47422274947166443,1.2109692096710205,0.46800947189331055
27,1.1483917236328125,0.4785517454147339,1.2122323513031006,0.47156399488449097
28,1.141701579093933,0.4813065826892853,1.2057267427444458,0.48341232538223267
29,1.1400855779647827,0.4872097671031952,1.2179220914840698,0.4845971465110779
