,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6388546228408813,0.6250492334365845,0.6008256673812866,1892.0,647.0,0.6038010120391846,0.6755319237709045,0.6474677324295044,652.0,194.0
1,0.5671554207801819,0.7004726529121399,0.6755172610282898,1959.0,580.0,0.5770552158355713,0.6997635960578918,0.6817204356193542,634.0,212.0
2,0.5191425085067749,0.7483261227607727,0.7290228605270386,2007.0,532.0,0.5601568818092346,0.7198581695556641,0.6909651160240173,673.0,173.0
3,0.49233606457710266,0.7711697220802307,0.7640966773033142,1992.0,547.0,0.5395734906196594,0.7399527430534363,0.7576141953468323,597.0,249.0
4,0.46318408846855164,0.7835761904716492,0.7754399180412292,2027.0,512.0,0.542268693447113,0.7322695255279541,0.7171270847320557,649.0,197.0
5,0.43158015608787537,0.8083891272544861,0.8025502562522888,2077.0,462.0,0.5231430530548096,0.7470449209213257,0.7453051805496216,635.0,211.0
6,0.3972940444946289,0.824340283870697,0.8208025097846985,2107.0,432.0,0.5253735780715942,0.7446808218955994,0.7476076483726501,625.0,221.0
7,0.38616663217544556,0.833202064037323,0.8291828632354736,2131.0,408.0,0.5369485020637512,0.7547281384468079,0.7514585852622986,644.0,202.0
8,0.3517245352268219,0.8554549217224121,0.8453884720802307,2209.0,330.0,0.5339884161949158,0.7464538812637329,0.7187827825546265,685.0,161.0
9,0.342338889837265,0.8570303320884705,0.851220428943634,2197.0,342.0,0.5401579737663269,0.7470449209213257,0.7141393423080444,697.0,149.0
10,0.3142467439174652,0.8696337342262268,0.8653172254562378,2223.0,316.0,0.5337209701538086,0.7635933756828308,0.7623529434204102,648.0,198.0
11,0.3036026060581207,0.8761323094367981,0.8692961931228638,2248.0,291.0,0.5468310117721558,0.7488179802894592,0.72658771276474,675.0,171.0
12,0.28334492444992065,0.8861756324768066,0.8807767033576965,2268.0,271.0,0.5375840067863464,0.7700945734977722,0.7524861693382263,681.0,165.0
13,0.26598384976387024,0.8972036242485046,0.8904374837875366,2300.0,239.0,0.5791460275650024,0.7494089603424072,0.7028846144676208,731.0,115.0
14,0.24181367456912994,0.9139425158500671,0.9057915210723877,2346.0,193.0,0.578567624092102,0.7553191781044006,0.7647058963775635,624.0,222.0
15,0.2208695411682129,0.9135486483573914,0.9082425832748413,2336.0,203.0,0.6573209166526794,0.7470449209213257,0.8119403123855591,544.0,302.0
16,0.218349888920784,0.9194564819335938,0.9127907156944275,2355.0,184.0,0.6179884672164917,0.7547281384468079,0.7497103214263916,647.0,199.0
17,0.18763548135757446,0.9330444931983948,0.9233731031417847,2398.0,141.0,0.6429519057273865,0.7393617033958435,0.760617733001709,591.0,255.0
18,0.18245258927345276,0.9350137710571289,0.9282667636871338,2394.0,145.0,0.6776041984558105,0.73758864402771,0.7433413863182068,614.0,232.0
19,0.17895546555519104,0.934816837310791,0.9285714030265808,2392.0,147.0,0.6360442638397217,0.7464538812637329,0.7288693785667419,664.0,182.0
20,0.15639787912368774,0.9468294382095337,0.9416115283966064,2419.0,120.0,0.6764732599258423,0.7517730593681335,0.7340659499168396,668.0,178.0
21,0.14190849661827087,0.952540397644043,0.9443155527114868,2442.0,97.0,0.6786354184150696,0.7488179802894592,0.7527011036872864,627.0,219.0
22,0.1318497508764267,0.9564789533615112,0.9471450448036194,2455.0,84.0,0.6958053112030029,0.7523640394210815,0.7485448122024536,643.0,203.0
23,0.1206788718700409,0.95943284034729,0.9530097246170044,2454.0,85.0,0.7185714840888977,0.7434988021850586,0.7278761267662048,658.0,188.0
24,0.11068323999643326,0.9659314751625061,0.9613884687423706,2465.0,74.0,0.7727563977241516,0.7434988021850586,0.7682291865348816,590.0,256.0
25,0.10433687269687653,0.9667192101478577,0.9603729844093323,2472.0,67.0,0.716829240322113,0.7423167824745178,0.724288821220398,662.0,184.0
26,0.09571914374828339,0.968294620513916,0.9619269371032715,2476.0,63.0,0.8108541965484619,0.7399527430534363,0.7255555391311646,653.0,193.0
27,0.08568251878023148,0.9728239178657532,0.9658517837524414,2489.0,50.0,0.8482581377029419,0.7387706637382507,0.7657894492149353,582.0,264.0
28,0.06948129832744598,0.9808979630470276,0.9758378863334656,2504.0,35.0,0.8251600861549377,0.7429078221321106,0.7597977519035339,601.0,245.0
29,0.06756605952978134,0.981882631778717,0.9788649678230286,2501.0,38.0,0.8619453310966492,0.7405437231063843,0.7472661137580872,615.0,231.0
