,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6370495557785034,0.6457266807556152,0.6411136388778687,1681.0,858.0,0.6211979985237122,0.673758864402771,0.6493902206420898,639.0,207.0
1,0.6042125225067139,0.6750689148902893,0.663239061832428,1806.0,733.0,0.6117492318153381,0.6713948249816895,0.6360225081443787,678.0,168.0
2,0.591289222240448,0.6880661845207214,0.6775752902030945,1822.0,717.0,0.6002746820449829,0.6885342597961426,0.6456621289253235,707.0,139.0
3,0.5686439871788025,0.7124852538108826,0.7012308835983276,1880.0,659.0,0.5815497040748596,0.6968085169792175,0.6498649716377258,722.0,124.0
4,0.5262529253959656,0.7487199902534485,0.7448623776435852,1921.0,618.0,0.5285977125167847,0.7452718615531921,0.7098078727722168,702.0,144.0
5,0.5036525726318359,0.7632926106452942,0.7590081095695496,1959.0,580.0,0.49199378490448,0.7671394944190979,0.7783251404762268,632.0,214.0
6,0.48435989022254944,0.7756990790367126,0.7771179676055908,1963.0,576.0,0.49973610043525696,0.7819148898124695,0.7757225632667542,671.0,175.0
7,0.46131768822669983,0.7849547266960144,0.7867618203163147,1985.0,554.0,0.468291312456131,0.7901891469955444,0.7683060169219971,703.0,143.0
8,0.44586536288261414,0.7999212145805359,0.8013454675674438,2025.0,514.0,0.46519947052001953,0.7972813248634338,0.7921022176742554,682.0,164.0
9,0.43156668543815613,0.8044505715370178,0.8060173988342285,2036.0,503.0,0.4474034905433655,0.8067376017570496,0.8153098225593567,671.0,175.0
10,0.4222767949104309,0.808586061000824,0.8061742782592773,2063.0,476.0,0.45368722081184387,0.7878250479698181,0.7472081184387207,736.0,110.0
11,0.42701059579849243,0.8026782274246216,0.7982149720191956,2057.0,482.0,0.4526798725128174,0.7949172854423523,0.8154234886169434,645.0,201.0
12,0.4185873568058014,0.81744784116745,0.8136186599731445,2091.0,448.0,0.43947887420654297,0.8043735027313232,0.7754010558128357,725.0,121.0
13,0.4081330895423889,0.8205986618995667,0.8152595162391663,2105.0,434.0,0.44717803597450256,0.7960993051528931,0.8223938345909119,639.0,207.0
14,0.40151068568229675,0.8239464163780212,0.8204129338264465,2106.0,433.0,0.444663941860199,0.8031914830207825,0.7755101919174194,722.0,124.0
15,0.3893180787563324,0.8308389186859131,0.8312302827835083,2108.0,431.0,0.42530834674835205,0.8161938786506653,0.8135990500450134,694.0,152.0
16,0.3858168423175812,0.8308389186859131,0.8283815383911133,2119.0,420.0,0.43299204111099243,0.8073285818099976,0.7876105904579163,712.0,134.0
17,0.39722660183906555,0.8251280188560486,0.8183571100234985,2122.0,417.0,0.471022367477417,0.7777777910232544,0.8660436272621155,556.0,290.0
18,0.40636691451072693,0.8227648735046387,0.8148290514945984,2121.0,418.0,0.4316907525062561,0.8085106611251831,0.7986270189285278,698.0,148.0
19,0.3808054029941559,0.8322173953056335,0.8298787474632263,2122.0,417.0,0.42954766750335693,0.8126477599143982,0.7916207313537598,718.0,128.0
20,0.3865824341773987,0.8298542499542236,0.819778561592102,2147.0,392.0,0.42915990948677063,0.7996453642845154,0.8254172205924988,643.0,203.0
21,0.3715364634990692,0.8377313613891602,0.8337874412536621,2142.0,397.0,0.42389774322509766,0.8126477599143982,0.7916207313537598,718.0,128.0
22,0.3671651780605316,0.8365498185157776,0.8321025967597961,2141.0,398.0,0.42464593052864075,0.8120567202568054,0.8291770815849304,665.0,181.0
23,0.3661712110042572,0.8349744081497192,0.8287591934204102,2144.0,395.0,0.4229607582092285,0.8055555820465088,0.81107097864151,674.0,172.0
24,0.3560851812362671,0.8420637845993042,0.8333973288536072,2171.0,368.0,0.44407549500465393,0.792553186416626,0.8423236608505249,609.0,237.0
25,0.3561525046825409,0.8426545858383179,0.8353893756866455,2167.0,372.0,0.46899572014808655,0.7819148898124695,0.8744112849235535,557.0,289.0
26,0.3600168526172638,0.8426545858383179,0.8343582153320312,2171.0,368.0,0.445035845041275,0.7955082654953003,0.8481894135475159,609.0,237.0
27,0.3568378984928131,0.8440330624580383,0.8384346961975098,2164.0,375.0,0.4526827335357666,0.7960993051528931,0.7628541588783264,727.0,119.0
28,0.3424767553806305,0.8491532206535339,0.8413553833961487,2185.0,354.0,0.4234204888343811,0.8002364039421082,0.8215189576148987,649.0,197.0
29,0.3468391001224518,0.844623863697052,0.8332064151763916,2188.0,351.0,0.4435589909553528,0.7943262457847595,0.835579514503479,620.0,226.0
