,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6781743764877319,0.6167782545089722,0.6163201332092285,1571.0,968.0,0.6426764130592346,0.6093380451202393,0.7006507515907288,323.0,523.0
1,0.6185437440872192,0.675659716129303,0.6929065585136414,1602.0,937.0,0.5767825841903687,0.7033097147941589,0.6995359659194946,603.0,243.0
2,0.5842394828796387,0.6957463622093201,0.6989591717720032,1746.0,793.0,0.5630514621734619,0.707446813583374,0.7306175827980042,556.0,290.0
3,0.5639209747314453,0.709531307220459,0.7104430198669434,1796.0,743.0,0.5580081939697266,0.7062647938728333,0.7413554787635803,536.0,310.0
4,0.5536032319068909,0.7093343734741211,0.7064077854156494,1819.0,720.0,0.5484733581542969,0.7133569717407227,0.7429340481758118,552.0,294.0
5,0.5505638122558594,0.7211500406265259,0.7192503213882446,1842.0,697.0,0.5379952788352966,0.7228132486343384,0.7419769167900085,578.0,268.0
6,0.5471315979957581,0.7221347093582153,0.7169230580329895,1864.0,675.0,0.5342658162117004,0.7180851101875305,0.7230955362319946,598.0,248.0
7,0.5343028903007507,0.7351319193840027,0.7276887893676758,1908.0,631.0,0.5261145830154419,0.7216312289237976,0.7137970328330994,626.0,220.0
8,0.532821774482727,0.7315872311592102,0.719239354133606,1929.0,610.0,0.5497658848762512,0.7216312289237976,0.7777777910232544,525.0,321.0
9,0.5242812037467957,0.738479733467102,0.7303156852722168,1920.0,619.0,0.5219659805297852,0.7322695255279541,0.7503184676170349,589.0,257.0
10,0.5163692831993103,0.7451752424240112,0.7376861572265625,1932.0,607.0,0.5242900848388672,0.7358155846595764,0.7813822031021118,554.0,292.0
11,0.5039546489715576,0.750098466873169,0.7444187998771667,1934.0,605.0,0.5329105854034424,0.73758864402771,0.8064024448394775,529.0,317.0
12,0.49768856167793274,0.7611263990402222,0.7626782655715942,1925.0,614.0,0.532111644744873,0.7304964661598206,0.8482142686843872,475.0,371.0
13,0.4883838891983032,0.7666404247283936,0.7695063948631287,1933.0,606.0,0.4795500934123993,0.7695035338401794,0.7923076748847961,618.0,228.0
14,0.47809508442878723,0.7755021452903748,0.7826262712478638,1937.0,602.0,0.4674277603626251,0.7789598107337952,0.7763466238975525,663.0,183.0
15,0.46914124488830566,0.7743206024169922,0.7898460030555725,1898.0,641.0,0.4734209477901459,0.7689125537872314,0.8390461802482605,563.0,283.0
16,0.4564378261566162,0.7879086136817932,0.8018167018890381,1942.0,597.0,0.45101913809776306,0.7913711667060852,0.8009768128395081,656.0,190.0
17,0.45397135615348816,0.7942103147506714,0.8071545958518982,1963.0,576.0,0.4854549169540405,0.7641844153404236,0.8927943706512451,508.0,338.0
18,0.44919514656066895,0.7948011159896851,0.8154234886169434,1935.0,604.0,0.4420440196990967,0.7895981073379517,0.8275400996208191,619.0,227.0
19,0.4435569643974304,0.8026782274246216,0.8254976868629456,1949.0,590.0,0.5072867274284363,0.7517730593681335,0.9143968820571899,470.0,376.0
20,0.4387843608856201,0.8048444390296936,0.8260320425033569,1961.0,578.0,0.44887521862983704,0.7848699688911438,0.761956512928009,701.0,145.0
21,0.4400179982185364,0.7955887913703918,0.8133611679077148,1948.0,591.0,0.43259015679359436,0.7966902852058411,0.7952941060066223,676.0,170.0
22,0.43237200379371643,0.8083891272544861,0.8222222328186035,1998.0,541.0,0.4651849567890167,0.7807328701019287,0.8887070417404175,543.0,303.0
23,0.4360685348510742,0.8014966249465942,0.8201589584350586,1961.0,578.0,0.4340323209762573,0.7949172854423523,0.8509141802787781,605.0,241.0
24,0.42305126786231995,0.8148877620697021,0.8343788981437683,1995.0,544.0,0.44745999574661255,0.792553186416626,0.8733031749725342,579.0,267.0
25,0.4236312806606293,0.8119338154792786,0.825123131275177,2010.0,529.0,0.4281821548938751,0.8026004433631897,0.8487738370895386,623.0,223.0
26,0.41619524359703064,0.8168570399284363,0.8364700675010681,2000.0,539.0,0.45009753108024597,0.7907801270484924,0.8831775784492493,567.0,279.0
27,0.4115404188632965,0.817841649055481,0.8393608331680298,1996.0,543.0,0.4317350387573242,0.7949172854423523,0.7709012031555176,710.0,136.0
28,0.42880305647850037,0.8095706701278687,0.8234567642211914,2001.0,538.0,0.43747153878211975,0.7966902852058411,0.8669590353965759,593.0,253.0
29,0.4161612391471863,0.8148877620697021,0.8310558795928955,2007.0,532.0,0.42169246077537537,0.7990543842315674,0.79350346326828,684.0,162.0
