,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6255020499229431,0.6815675497055054,0.6503587961196899,1994.0,545.0,0.6259061694145203,0.6920803785324097,0.6613703966140747,666.0,180.0
1,0.5883859992027283,0.722725510597229,0.7029063701629639,1959.0,580.0,0.6113207936286926,0.6997635960578918,0.6886160969734192,617.0,229.0
2,0.567405641078949,0.7333595752716064,0.7160043716430664,1964.0,575.0,0.5854949355125427,0.716312050819397,0.7042410969734192,631.0,215.0
3,0.5356780290603638,0.7493107318878174,0.7436489462852478,1932.0,607.0,0.5630168318748474,0.7121749520301819,0.7191697359085083,589.0,257.0
4,0.5157490968704224,0.7479322552680969,0.7454190850257874,1912.0,627.0,0.5478239059448242,0.7192671298980713,0.746347963809967,562.0,284.0
5,0.5040515661239624,0.7548247575759888,0.7475134134292603,1954.0,585.0,0.5464991331100464,0.7192671298980713,0.7036224007606506,641.0,205.0
6,0.49982765316963196,0.7546278238296509,0.7514585852622986,1932.0,607.0,0.5396876931190491,0.7299054265022278,0.7296339869499207,618.0,228.0
7,0.4812942147254944,0.7686097025871277,0.7599085569381714,1994.0,545.0,0.5413457155227661,0.7251772880554199,0.7303506731987,604.0,242.0
8,0.47717949748039246,0.7676250338554382,0.7606444358825684,1983.0,556.0,0.5477493405342102,0.7222222089767456,0.6872509717941284,690.0,156.0
9,0.4690701961517334,0.7766837477684021,0.7688480615615845,2009.0,530.0,0.5364128351211548,0.7257683277130127,0.6969072222709656,676.0,170.0
10,0.45479315519332886,0.7873178124427795,0.7776932120323181,2043.0,496.0,0.5352355241775513,0.7228132486343384,0.738305926322937,584.0,262.0
11,0.44741520285606384,0.7930287718772888,0.7835366129875183,2056.0,483.0,0.5253950357437134,0.7346335649490356,0.7294797897338867,631.0,215.0
12,0.43683430552482605,0.7999212145805359,0.7903164029121399,2073.0,466.0,0.5236890316009521,0.7364066243171692,0.7557544708251953,591.0,255.0
13,0.4267132878303528,0.8028751611709595,0.791287899017334,2089.0,450.0,0.5252892971038818,0.7316784858703613,0.7207207083702087,640.0,206.0
14,0.41834673285484314,0.806419849395752,0.7942511439323425,2100.0,439.0,0.5242449641227722,0.741134762763977,0.7422803044319153,625.0,221.0
15,0.41419240832328796,0.8133123517036438,0.805374264717102,2098.0,441.0,0.5340592861175537,0.7304964661598206,0.7262181043624878,626.0,220.0
16,0.4026983380317688,0.8227648735046387,0.8075047135353088,2152.0,387.0,0.5249966979026794,0.736997663974762,0.7186477780342102,659.0,187.0
17,0.39137357473373413,0.8292635083198547,0.8157099485397339,2160.0,379.0,0.5351141095161438,0.7310874462127686,0.7194163799285889,641.0,205.0
18,0.38903069496154785,0.8300511837005615,0.8188736438751221,2152.0,387.0,0.522898256778717,0.7239952683448792,0.7131608724594116,634.0,212.0
19,0.3732875883579254,0.8385190963745117,0.8232418298721313,2189.0,350.0,0.5414100289344788,0.7346335649490356,0.7150595784187317,660.0,186.0
20,0.36584270000457764,0.8473808765411377,0.8353612422943115,2197.0,342.0,0.5350846648216248,0.7405437231063843,0.7195253372192383,667.0,179.0
21,0.3538123071193695,0.8517132997512817,0.8392857313156128,2209.0,330.0,0.5562494397163391,0.7275413870811462,0.6970317363739014,681.0,165.0
22,0.34601402282714844,0.860378086566925,0.8505747318267822,2220.0,319.0,0.5394718050956726,0.736997663974762,0.722037672996521,652.0,194.0
23,0.33220890164375305,0.8611658215522766,0.8526923060417175,2217.0,322.0,0.5466277003288269,0.7293144464492798,0.7165178656578064,642.0,204.0
24,0.3261839747428894,0.8702244758605957,0.8590527176856995,2249.0,290.0,0.5497869849205017,0.736997663974762,0.741857647895813,615.0,231.0
25,0.31130003929138184,0.875935435295105,0.8664107322692871,2257.0,282.0,0.5579624176025391,0.7263593673706055,0.7277051210403442,612.0,234.0
26,0.3026011884212494,0.8816463351249695,0.8744204044342041,2263.0,276.0,0.5532177686691284,0.7346335649490356,0.7248018383979797,640.0,206.0
27,0.28992974758148193,0.8907049894332886,0.8830115795135498,2287.0,252.0,0.5557079315185547,0.7322695255279541,0.7330960631370544,618.0,228.0
28,0.29110971093177795,0.8834186792373657,0.8763046264648438,2267.0,272.0,0.5658820867538452,0.736997663974762,0.7356051802635193,626.0,220.0
29,0.2704809904098511,0.8981882333755493,0.8946135640144348,2292.0,247.0,0.5727079510688782,0.7204491496086121,0.7146145105361938,621.0,225.0
