,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6343547701835632,0.6311540007591248,0.6493273377418518,1448.0,1091.0,0.6056079268455505,0.6767139434814453,0.6568730473518372,626.0,220.0
1,0.589806079864502,0.6853091716766357,0.6981052756309509,1658.0,881.0,0.5995368957519531,0.6619385480880737,0.7370242476463318,426.0,420.0
2,0.580901563167572,0.6853091716766357,0.7023655772209167,1633.0,906.0,0.6159112453460693,0.6518912315368652,0.7705262899398804,366.0,480.0
3,0.5767418742179871,0.6987002491950989,0.7090758681297302,1711.0,828.0,0.5882440805435181,0.6790780425071716,0.7385826706886292,469.0,377.0
4,0.5619326829910278,0.7079558968544006,0.7237288355827332,1708.0,831.0,0.5825127363204956,0.6873522400856018,0.726752519607544,508.0,338.0
5,0.5673106908798218,0.7022449970245361,0.7105370759963989,1733.0,806.0,0.5791215896606445,0.6962174773216248,0.6903669834136963,602.0,244.0
6,0.5513413548469543,0.718786895275116,0.7325240969657898,1750.0,789.0,0.5776243805885315,0.6920803785324097,0.6984127163887024,572.0,274.0
7,0.5555969476699829,0.7083497643470764,0.7159183621406555,1754.0,785.0,0.577294111251831,0.6938534379005432,0.7271468043327332,525.0,321.0
8,0.5639753937721252,0.7115005850791931,0.7230066657066345,1741.0,798.0,0.5859175324440002,0.6926714181900024,0.6613861322402954,668.0,178.0
9,0.549000084400177,0.716029942035675,0.7278770208358765,1752.0,787.0,0.7058872580528259,0.6134752035140991,0.5686695575714111,795.0,51.0
10,0.571508526802063,0.7000787854194641,0.700790524482727,1773.0,766.0,0.5765063762664795,0.6914893388748169,0.7314285635948181,512.0,334.0
11,0.5449796319007874,0.720953106880188,0.7293540239334106,1784.0,755.0,0.5813676714897156,0.6873522400856018,0.744976818561554,482.0,364.0
12,0.5412054657936096,0.7201654314994812,0.7281632423400879,1784.0,755.0,0.5975954532623291,0.6855791807174683,0.7844203114509583,433.0,413.0
13,0.5341021418571472,0.7325718998908997,0.742306113243103,1809.0,730.0,0.5780891180038452,0.6920803785324097,0.6567020416259766,681.0,165.0
14,0.5411736369132996,0.7286333441734314,0.7380073666572571,1800.0,739.0,0.6137022972106934,0.6625295281410217,0.6150627732276917,735.0,111.0
15,0.5338271856307983,0.7288302779197693,0.7338969111442566,1823.0,716.0,0.5793169736862183,0.6979905366897583,0.7588871717453003,491.0,355.0
16,0.5414378046989441,0.7213469743728638,0.7284553050994873,1792.0,747.0,0.5923075675964355,0.6855791807174683,0.7725694179534912,445.0,401.0
17,0.5313687324523926,0.7306026220321655,0.7416425943374634,1797.0,742.0,0.5679525136947632,0.6979905366897583,0.6972909569740295,592.0,254.0
18,0.538977324962616,0.7217408418655396,0.728304922580719,1796.0,743.0,0.5931910276412964,0.686761200428009,0.7752613425254822,445.0,401.0
19,0.5323273539543152,0.7311933636665344,0.7384240627288818,1818.0,721.0,0.5680274963378906,0.6962174773216248,0.6800433993339539,627.0,219.0
20,0.5208840370178223,0.7394643425941467,0.7514474987983704,1817.0,722.0,0.6029346585273743,0.6719858050346375,0.6275197267532349,716.0,130.0
21,0.5230625867843628,0.73631352186203,0.7403846383094788,1848.0,691.0,0.5714747309684753,0.6991725564002991,0.6925714015960693,606.0,240.0
22,0.5186043977737427,0.7339503765106201,0.7430441975593567,1816.0,723.0,0.5795068144798279,0.6897163391113281,0.6646153926849365,648.0,198.0
23,0.5171759724617004,0.7367073893547058,0.7447068691253662,1829.0,710.0,0.5720522999763489,0.6985815763473511,0.7456140518188477,510.0,336.0
24,0.5342956781387329,0.7268609404563904,0.7322580814361572,1816.0,723.0,0.581983745098114,0.6897163391113281,0.65184485912323,689.0,157.0
25,0.5135432481765747,0.7424182891845703,0.7445371747016907,1874.0,665.0,0.5978185534477234,0.6973995566368103,0.7929824590682983,452.0,394.0
26,0.5374051332473755,0.7223316431045532,0.7299389243125916,1792.0,747.0,0.5746771693229675,0.7039006948471069,0.7095990180969238,584.0,262.0
27,0.5123997926712036,0.7418274879455566,0.7457966208457947,1863.0,676.0,0.5787835717201233,0.6908983588218689,0.6603773832321167,665.0,181.0
28,0.5089213252067566,0.7457660436630249,0.7488038539886475,1878.0,661.0,0.5897382497787476,0.7009456157684326,0.7861952781677246,467.0,379.0
29,0.5176553130149841,0.738479733467102,0.7442517280578613,1845.0,694.0,0.5620442032814026,0.7015366554260254,0.6957520246505737,606.0,240.0
