,loss,binary_accuracy,precision,true_positives,false_negatives,val_loss,val_binary_accuracy,val_precision,val_true_positives,val_false_negatives
0,0.6970730423927307,0.5124064683914185,0.5092132091522217,1741.0,798.0,0.692456841468811,0.5005910396575928,1.0,1.0,845.0
1,0.6891102194786072,0.5389917492866516,0.5367210507392883,1447.0,1092.0,0.6882980465888977,0.5076832175254822,0.9333333373069763,14.0,832.0
2,0.6856817007064819,0.5571091175079346,0.559183657169342,1370.0,1169.0,0.6791298985481262,0.6317967176437378,0.6120603084564209,609.0,237.0
3,0.6829433441162109,0.5645923614501953,0.5510267615318298,1771.0,768.0,0.6723092198371887,0.6300236582756042,0.6193058490753174,571.0,275.0
4,0.6761699318885803,0.5959038734436035,0.5801777839660645,1762.0,777.0,0.6647019386291504,0.6306146383285522,0.6215621829032898,565.0,281.0
5,0.6674938201904297,0.6065379977226257,0.5924786329269409,1733.0,806.0,0.6561141610145569,0.6264775395393372,0.6258823275566101,532.0,314.0
6,0.6586484909057617,0.6163843870162964,0.6015812754631042,1750.0,789.0,0.6446166634559631,0.6335697174072266,0.6408977508544922,514.0,332.0
7,0.6472104787826538,0.6238676905632019,0.6126836538314819,1710.0,829.0,0.6278089880943298,0.6483451724052429,0.6395995616912842,575.0,271.0
8,0.6287958025932312,0.6539976596832275,0.6414616703987122,1773.0,766.0,0.6149083971977234,0.6784870028495789,0.7686832547187805,432.0,414.0
9,0.6298143267631531,0.6467112898826599,0.6464805603027344,1644.0,895.0,0.6322993040084839,0.6406619548797607,0.8863636255264282,273.0,573.0
10,0.6099624633789062,0.6664040684700012,0.6681257486343384,1679.0,860.0,0.5804834961891174,0.7092198729515076,0.7185184955596924,582.0,264.0
11,0.5840824246406555,0.6910200715065002,0.7027592062950134,1681.0,858.0,0.5732004046440125,0.707446813583374,0.7910447716712952,477.0,369.0
12,0.569267988204956,0.7087435722351074,0.7270779609680176,1697.0,842.0,0.5583412647247314,0.7186761498451233,0.7927215099334717,501.0,345.0
13,0.5694618225097656,0.7010633945465088,0.7186295390129089,1678.0,861.0,0.5425680875778198,0.7328605055809021,0.7390776872634888,609.0,237.0
14,0.5667111277580261,0.7174084186553955,0.7522851824760437,1646.0,893.0,0.5504639744758606,0.7210401892662048,0.8257839679718018,474.0,372.0
15,0.5520205497741699,0.7264671325683594,0.7448892593383789,1749.0,790.0,0.5677549839019775,0.6985815763473511,0.875,392.0,454.0
16,0.5351331233978271,0.7367073893547058,0.7561807036399841,1774.0,765.0,0.536763072013855,0.7251772880554199,0.8336251974105835,476.0,370.0
17,0.5235701203346252,0.7465537786483765,0.7787176966667175,1749.0,790.0,0.5434719324111938,0.7180851101875305,0.8568665385246277,443.0,403.0
18,0.5285872220993042,0.7493107318878174,0.7761780023574829,1779.0,760.0,0.5220274329185486,0.736997663974762,0.8303130269050598,504.0,342.0
19,0.5273801684379578,0.7447814345359802,0.7751217484474182,1751.0,788.0,0.5119418501853943,0.7505910396575928,0.8136094808578491,550.0,296.0
20,0.5107474327087402,0.7483261227607727,0.775688648223877,1774.0,765.0,0.5375511050224304,0.7216312289237976,0.8585085868835449,449.0,397.0
21,0.513281524181366,0.7512800097465515,0.7833037376403809,1764.0,775.0,0.5228981375694275,0.7358155846595764,0.8457539081573486,488.0,358.0
22,0.5108705759048462,0.7611263990402222,0.7941437363624573,1790.0,749.0,0.5100419521331787,0.7511820197105408,0.8367670178413391,528.0,318.0
23,0.5055840015411377,0.7546278238296509,0.7831799983978271,1788.0,751.0,0.5050703883171082,0.7742316722869873,0.7549450397491455,687.0,159.0
24,0.49368584156036377,0.7630957365036011,0.7960993051528931,1796.0,743.0,0.5358299016952515,0.7275413870811462,0.8781925439834595,447.0,399.0
25,0.5068334341049194,0.7526585459709167,0.7814831137657166,1781.0,758.0,0.5104714632034302,0.7671394944190979,0.7325102686882019,712.0,134.0
26,0.49671199917793274,0.7652618885040283,0.7944905757904053,1817.0,722.0,0.4905851483345032,0.7689125537872314,0.8013244867324829,605.0,241.0
27,0.4851197898387909,0.7756990790367126,0.8086419701576233,1834.0,705.0,0.4983956217765808,0.7565011978149414,0.8380062580108643,538.0,308.0
28,0.491493821144104,0.7735328674316406,0.8093541264533997,1817.0,722.0,0.5209848880767822,0.7423167824745178,0.876838207244873,477.0,369.0
29,0.49354517459869385,0.7652618885040283,0.8005355000495911,1794.0,745.0,0.4858555495738983,0.771276593208313,0.7775090932846069,643.0,203.0
